handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
prince-foods-90033,Product,Prince Foods White Raw Rice 1kg,"Prince Foods White Raw Rice is a premium, unpolished rice variety known for its natural, wholesome flavor and versatile cooking properties.",96bfc4_1cc0293d872c4f96b1adca0b9a3fc319~mv2.png,Groceries ;Rices,,,2.29,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90034,Product,Prince Foods White Raw Rice 5kg,"Prince Foods White Raw Rice is a premium, unpolished rice variety known for its natural, wholesome flavor and versatile cooking properties.",96bfc4_8eb2f1a4b2e44e4b8a77d75208feb40e~mv2.png,Groceries ;Rices,,,10.99,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90035,Product,Prince Foods White Raw Rice 1kg,"Prince Foods White Raw Rice is a premium, unpolished rice variety known for its natural, wholesome flavor and versatile cooking properties.",96bfc4_6e854863e4fe4104a3f60e19b43bfe3d~mv2.jpg,Groceries ,,,1.39,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100000,Product,Prince Foods Asafoetida (Kayam) 150g,"Prince Foods Asafoetida (also known as Hing) is a premium-quality spice renowned for its strong, pungent aroma and distinctive flavor, which adds depth and savory richness to a wide range of dishes.",96bfc4_b89a2c0878c040f487e6a86dfcd3db25~mv2.jpg,Groceries ;Spices,,,2.49,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100001,Product,Prince Foods Black Pepper 100g,"Prince Foods Black Pepper is a premium-quality spice, known for its bold, aromatic flavor and mild heat. Sourced from the finest peppercorns, Prince Foods Black Pepper is carefully processed to retain its natural oils and robust flavor.",96bfc4_0ae476e9dae84045a13228c075512846~mv2.jpg,Groceries ;Spices,,,1.29,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100002,Product,Prince Foods Chilli Powder 1KG,"Prince Foods Chilli Powder is a high-quality, finely ground spice made from premium red chilies, carefully selected for their vibrant color, rich flavor, and perfect level of heat.",96bfc4_e3cf0118f00043f2b3930c1c06fd4109~mv2.jpg,Groceries ;Spices,,,5.29,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100003,Product,Prince Foods Chilli Powder 500G,"Prince Foods Chilli Powder is a high-quality, finely ground spice made from premium red chilies, carefully selected for their vibrant color, rich flavor, and perfect level of heat.",96bfc4_90e7416fed0a4597a0e5a6cb33290bdf~mv2.jpg,Groceries ;Spices,,,3.29,,true,PERCENT,0.0,OutOfStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100005,Product,Prince Foods Coriander Powder 500G,"Prince Foods Coriander Powder is a premium, finely ground spice made from high-quality coriander seeds, carefully selected for their rich, aromatic flavor.",96bfc4_b38e76aa07994dd98c98f76962a5719b~mv2.jpg,Groceries ;Spices,,,2.99,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100006,Product,Prince Foods Cumin seeds 100G,"Prince Foods Cumin Seeds are premium-quality, whole seeds that add a warm, earthy flavor and aromatic depth to your dishes. Sourced from the finest cumin plants, these seeds are carefully selected to ensure the highest freshness and potency.",96bfc4_d7fbeead32d34fbdab31b77d563053ac~mv2.png,Groceries ;Spices,,,0.99,,true,PERCENT,0.0,OutOfStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100007,Product,Prince Foods Dried Chilli Peppers 100g,"Prince Foods Dried Chilli Peppers are carefully selected, premium-quality red chilies that have been sun-dried to preserve their intense heat and natural flavor.",96bfc4_1338550e243943e884b86f586763faa3~mv2.jpg,Groceries ;Spices,,,1.39,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100008,Product,Prince Foods Dried Ginger Palm Jaggery 200g,"Prince Foods Dried Ginger Palm Jaggery is a unique and flavorful combination of dried ginger and traditional palm jaggery, offering a perfect balance of heat and sweetness.",96bfc4_d7fbeead32d34fbdab31b77d563053ac~mv2.png,Groceries ;Spices,,,1.99,,true,PERCENT,0.0,OutOfStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100009,Product,Prince Foods Fennel Seeds/ Perum Jeerakam 100g,"Prince Foods Fennel Seeds are high-quality, aromatic seeds known for their sweet, licorice-like flavor and versatile culinary uses.",96bfc4_813b6b7da98a48be95246a77135f2a86~mv2.png,Groceries ;Spices,,,0.99,,true,PERCENT,0.0,OutOfStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100010,Product,Prince Foods Ginger Coffee Chukkukappi 200g,"Prince Foods Ginger Coffee Chukkukappi is a traditional and flavorful blend of high-quality coffee, aromatic dried ginger, and other spices, crafted to deliver a soothing yet invigorating experience.",96bfc4_9f6ce2d6f4e346e3ab9a410f7da430ea~mv2.png,Groceries ;Spices,,,1.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100011,Product,Prince Foods Jaggery Ball White 1kg,"Prince Foods Jaggery Ball White is a premium, natural sweetener made from the purest sugarcane juice, carefully processed and solidified into convenient ball-shaped portions.",96bfc4_687a01c1c9734e03bdc67d7a87f1c799~mv2.png,Groceries ;Spices,,,2.49,,true,PERCENT,0.0,OutOfStock,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100012,Product,Prince Foods Jaggery Cubes 1kg,"Prince Foods Jaggery Cubes are a natural, pure sweetener made from the finest sugarcane juice, carefully processed and cut into convenient cube-shaped pieces for easy use.",96bfc4_813b6b7da98a48be95246a77135f2a86~mv2.png,Groceries ;Spices,,,2.49,,true,PERCENT,0.0,OutOfStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100013,Product,Prince Foods Jaggery Powder 400g,"Prince Foods Jaggery Powder is a natural, unrefined sweetener made from the finest sugarcane juice, carefully processed and ground into a fine powder.",96bfc4_83e982215f6d4496bf94be8294321472~mv2.jpeg,Groceries ;Spices,,,1.29,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100014,Product,Prince Foods Kashmiri Chilli Powder 500g,"Prince Foods Kashmiri Chilli Powder is a premium, finely ground spice made from the finest Kashmiri red chilies, known for their vibrant color, mild heat, and subtle smoky flavor.",96bfc4_e34e6a576b084559aea45049259d0e35~mv2.jpg,Groceries ;Spices,,,6.99,,true,PERCENT,0.0,OutOfStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100015,Product,Prince Foods Kashmiri Chilli Powder 1kg,"Prince Foods Kashmiri Chilli Powder is a premium, finely ground spice made from the finest Kashmiri red chilies, known for their vibrant color, mild heat, and subtle smoky flavor.",96bfc4_e34e6a576b084559aea45049259d0e35~mv2.jpg,Groceries ;Spices,,,10.49,,true,PERCENT,0.0,OutOfStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100016,Product,Prince Foods Kashmiri Dried Chilli 100g,"Prince Foods Kashmiri Dried Chilli is a premium selection of sun-dried red chilies, prized for their vibrant color, mild heat, and distinctive smoky flavor.",96bfc4_d7fbeead32d34fbdab31b77d563053ac~mv2.png,Groceries ;Spices,,,1.69,,true,PERCENT,0.0,OutOfStock,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100017,Product,Prince Foods Malabar Green Cardamom 50g,"Prince Foods Malabar Green Cardamom is a premium, high-quality spice sourced from the lush, fragrant plantations of the Malabar region in India.",96bfc4_0ae476e9dae84045a13228c075512846~mv2.jpg,Groceries ;Spices,,,2.49,,true,PERCENT,0.0,OutOfStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100018,Product,Prince Foods Malabar Tamarind Kodumpuli 200g,"Prince Foods Malabar Tamarind Kodumpuli is a premium variety of tamarind, carefully harvested from the Malabar region of India. Known for its unique, tangy flavor and dark, rich texture, this tamarind is an essential ingredient in authentic Kerala cuisine.",96bfc4_d7fbeead32d34fbdab31b77d563053ac~mv2.png,Groceries ;Spices,,,1.69,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100019,Product,Prince Foods Marayur Jaggery 1kg,"Prince Foods Marayur Jaggery is a premium, natural sweetener sourced from the pristine Marayur region in Kerala, India, known for its rich, unrefined sweetness and distinct flavor.",96bfc4_26b73d1dc465447a895f87e1ab36763a~mv2.jpg,Groceries ;Spices,,,2.49,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100020,Product,Prince Foods Mustard seeds 100g,"Prince Foods Mustard Seeds are premium-quality seeds known for their sharp, pungent flavor and versatility in a wide variety of cuisines.",96bfc4_d7fbeead32d34fbdab31b77d563053ac~mv2.png,Groceries ;Spices,,,0.99,,true,PERCENT,0.0,OutOfStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100021,Product,Prince Foods Palm Jaggery 400g,"Prince Foods Palm Jaggery is a natural, unrefined sweetener made from the nectar of palm trees, carefully processed to retain its rich, earthy sweetness and unique flavor",96bfc4_813b6b7da98a48be95246a77135f2a86~mv2.png,Groceries ;Spices,,,1.99,,true,PERCENT,0.0,OutOfStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100022,Product,Prince Foods Spiced Malabar Coffeee 200g,Prince Foods Spiced Malabar Coffee is a rich and aromatic coffee blend inspired by the traditional flavors of Kerala's Malabar region.,96bfc4_685c426569274eb0a0646d040f569a24~mv2.png,Groceries ;Spices,,,2.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100023,Product,Prince Foods Tamarind (Valanpuli Seedless) 200g,"Prince Foods Tamarind Valanpuli is a premium-quality, natural tamarind product, carefully sourced and processed to retain its rich, tangy flavor and vibrant color.",96bfc4_14822f9ed21e4e3a963b7b47c5a744ee~mv2.png,Groceries ;Spices,,,1.29,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100024,Product,Prince Foods Tamarind (Valanpuli Seedless) 500g,"Prince Foods Tamarind Valanpuli is a premium-quality, natural tamarind product, carefully sourced and processed to retain its rich, tangy flavor and vibrant color.",96bfc4_813b6b7da98a48be95246a77135f2a86~mv2.png,Groceries ;Spices,,,1.99,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100025,Product,Prince Foods Turmeric Powder 500g,"Prince Foods Turmeric Powder is a high-quality, vibrant yellow powder made from the finest turmeric roots, carefully harvested and ground to preserve its natural flavor, aroma, and health benefits.",96bfc4_2f07ff2c93914893be50815fda417873~mv2.jpg,Groceries ;Spices,,,3.39,,true,PERCENT,0.0,OutOfStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100026,Product,Prince Foods Turmeric Powder 100g,"Prince Foods Turmeric Powder is a high-quality, vibrant yellow powder made from the finest turmeric roots, carefully harvested and ground to preserve its natural flavor, aroma, and health benefits.",96bfc4_813b6b7da98a48be95246a77135f2a86~mv2.png,Groceries ;Spices,,,0.99,,true,PERCENT,0.0,OutOfStock,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100027,Product,Prince Foods Turmeric Powder 1kg,"Prince Foods Turmeric Powder is a high-quality, vibrant yellow powder made from the finest turmeric roots, carefully harvested and ground to preserve its natural flavor, aroma, and health benefits.",96bfc4_5bc84543e69949b2aee51d948445a933~mv2.jpg,Groceries ,,,2.89,,true,PERCENT,0.0,InStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-100028,Product,Prince foods Cloves 50g,"Prince Foods Cloves are premium, whole dried flower buds that are handpicked for their aromatic, spicy-sweet flavor and intense fragrance.",96bfc4_813b6b7da98a48be95246a77135f2a86~mv2.png,Groceries ;Sri Lankan Products,,,1.69,,true,PERCENT,0.0,OutOfStock,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200000,Product,Prince Foods Ceylon Tea 200g (100 Teabags),"Prince Foods Ceylon Tea Bags offer a refreshing and authentic tea experience, crafted from the finest Ceylon tea leaves sourced from the lush tea gardens of Sri Lanka",96bfc4_8082ed709a1c41c8bda0fd72b5a4be1a~mv2.jpg,Groceries ;Sri Lankan Products,,,2.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200001,Product,Prince Foods Coconut cream 22% fat 400ml,"Prince Foods Coconut Cream is a rich and smooth, high-quality cream made from freshly pressed coconut milk. Carefully extracted and processed to retain its natural flavor, this coconut cream offers a thick, velvety texture and a mildly sweet, aromatic coconut taste.",96bfc4_01eb59734cac45dd9cdac9a45dc0d342~mv2.jpg,Groceries ;Sri Lankan Products,,,0.99,,true,PERCENT,0.0,OutOfStock,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200002,Product,Prince Foods Coconut Flour 500g,"Prince Foods Coconut Flour is a natural, gluten-free flour made from finely ground dried coconut meat. Packed with fiber and protein, this flour is an excellent alternative to traditional wheat flour, especially for those following gluten-free, paleo, or low-carb diets.",96bfc4_b72bb2f9206a4dc4a2da5532e89d9041~mv2.png,Groceries ;Sri Lankan Products,,,1.59,,true,PERCENT,0.0,OutOfStock,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200003,Product,Prince Foods Coconut milk 17% fat 400ml,"Prince Foods Coconut Milk 17% is a premium-quality, rich and creamy coconut milk made from the finest coconuts. With a 17% coconut extract, it offers a smooth, velvety texture and a naturally sweet, aromatic coconut flavor, making it a versatile ingredient in a variety of cuisines.",96bfc4_a65a51a2709b4648a7e48db28852c008~mv2.jpg,Groceries ;Sri Lankan Products,,,1.09,,true,PERCENT,0.0,OutOfStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200004,Product,Prince foods Coconut jaggery 350g,"Prince Foods Coconut Jaggery is a premium, natural sweetener made from the sap of fresh coconuts, carefully processed to retain its rich, earthy flavor and nutritional benefits.",96bfc4_d70c49de4ded4f8b903ca64b95f61d51~mv2.jpg,Groceries ;Sri Lankan Products,,,2.79,,true,PERCENT,0.0,OutOfStock,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200005,Product,Prince Foods Coconut milk powder 1kg,"Prince Foods Coconut Milk Powder is a premium-quality, dehydrated coconut milk made from the finest coconuts. It offers the rich, creamy flavor of fresh coconut milk in a convenient powder form, ideal for a wide variety of culinary uses.",96bfc4_4b0bfbec0689439ca16f823a5d9fd27c~mv2.jpg,Groceries ;Sri Lankan Products,,,7.49,,true,PERCENT,0.0,OutOfStock,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200006,Product,Prince Foods Coconut milk powder 300g,"Prince Foods Coconut Milk Powder is a premium-quality, dehydrated coconut milk made from the finest coconuts. It offers the rich, creamy flavor of fresh coconut milk in a convenient powder form, ideal for a wide variety of culinary uses.",96bfc4_2888b1a893044071b39204aeac889be5~mv2.jpg,Groceries ;Sri Lankan Products,,,2.99,,true,PERCENT,0.0,OutOfStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200007,Product,Prince foods coconut vinegar 350ml,"Prince Foods Coconut Vinegar is a premium, naturally fermented vinegar made from the sap of fresh coconuts. With its light, tangy flavor and mild sweetness, this vinegar is a versatile ingredient in a variety of culinary applications.",96bfc4_14524f152dc44f1cacb4565801d0a4f8~mv2.jpg,Groceries ;Sri Lankan Products,,,1.99,,true,PERCENT,0.0,OutOfStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200008,Product,Prince Foods Creamed Coconut 200g,"Prince Foods Creamed Coconut is a rich, smooth, and velvety coconut product made from finely grated, dried coconut flesh. This premium creamed coconut delivers a thick, creamy texture and a pure, natural coconut flavor, making it an essential ingredient in both savory and sweet dishes.",96bfc4_17f94a70555f4d80bc146c7b99f2a0a7~mv2.jpg,Groceries ;Sri Lankan Products,,,0.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200009,Product,Prince Foods Desiccated Coconut - Fine 500g,"Prince Foods Desiccated Coconut High Fat Fine is a premium-quality, finely grated coconut with a rich, natural flavor and high fat content, making it perfect for a wide range of culinary applications.",96bfc4_52bd856aa57448039eb918e406bc2a50~mv2.jpg,Groceries ;Sri Lankan Products,,,2.79,,true,PERCENT,0.0,InStock,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200010,Product,Prince Foods Desiccated Coconut - Medium 500g,"Prince Foods Desiccated Coconut High Fat Medium is a premium-quality, medium-shredded coconut that offers a rich, natural coconut flavor and a slightly coarser texture compared to fine desiccated coconut.",96bfc4_74417fd27c364630aae17fb4846c7e9e~mv2.jpg,Groceries ;Sri Lankan Products,,,2.79,,true,PERCENT,0.0,InStock,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200011,Product,Prince Foods Desiccated Coconut - Low fat 250g,"Prince Foods Desiccated Coconut Low Fat is a high-quality, finely shredded coconut that offers a light, natural coconut flavor with a lower fat content compared to regular desiccated coconut",96bfc4_47a5ef2ed6ac4488aa16e0edb3d558f3~mv2.png,Groceries ;Sri Lankan Products,,,1.69,,true,PERCENT,0.0,OutOfStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200012,Product,Prince Foods Fruit Cocktail in pineapple juice 350g,"Prince Foods Fruit Cocktail is a delicious blend of carefully selected, high-quality fruits, packed in light syrup to preserve their natural sweetness and freshness.",96bfc4_b9cda2b0664443a080d369b4ff5b1f51~mv2.png,Groceries ;Sri Lankan Products,,,1.49,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200013,Product,Prince Foods Govi Aruna Brand - Blue String Hopper Flour 500g,"Prince Foods Govi Aruna Brand Blue String Hopper Flour is a high-quality, finely milled flour specially crafted for making traditional string hoppers (Idiyappam), a popular delicacy in South Indian and Sri Lankan cuisines.",96bfc4_4e47ac45ea98411da47688c7d1412d41~mv2.png,Groceries ;Sri Lankan Products,,,1.49,,true,PERCENT,0.0,InStock,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200014,Product,Prince Foods Govi Aruna Brand - Green String Hopper Flour 500g,"Prince Foods Govi Aruna Brand Green String Hopper Flour is a premium-quality flour specifically designed for making traditional string hoppers (Idiyappam), a beloved dish in South Indian and Sri Lankan cuisines.",96bfc4_f5302daafdbe402d9f4ee2911032908e~mv2.png,Groceries ;Sri Lankan Products,,,1.49,,true,PERCENT,0.0,InStock,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200015,Product,Prince Foods Island Magic - Tender Jackfruit 300g,"Prince Foods Island Magic Tender Jackfruit Pouch offers the delicious, natural taste of tender jackfruit in a convenient, ready-to-use form.",96bfc4_8be4c955808f425ebcba647a5701bc80~mv2.png,Groceries ;Sri Lankan Products,,,1.49,,true,PERCENT,0.0,InStock,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200016,Product,Prince Foods Jackfruit In Can 400g,"Prince Foods Jackfruit in Can offers the authentic taste of tender, ripe jackfruit, carefully preserved to maintain its natural sweetness and texture.",96bfc4_6d814ccb190f4e6ebdc1533f5108f32e~mv2.png,Groceries ;Sri Lankan Products,,,1.59,,true,PERCENT,0.0,OutOfStock,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200017,Product,Prince Foods Jaffna Curry Powder 300g,"Prince Foods Jaffna Curry Powder is a rich and aromatic blend of premium spices, carefully crafted to bring the authentic flavors of Jaffna, a region renowned for its bold and vibrant cuisine.",96bfc4_4348250e4f9f433482fa41645073f5d2~mv2.jpg,Groceries ;Sri Lankan Products,,,3.49,,true,PERCENT,0.0,OutOfStock,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200018,Product,Prince foods Kithul Treacle Pure 340ml,"Prince Foods Kithul Treacle Pure is a natural, golden-brown sweetener extracted from the sap of the Kithul palm tree, native to Sri Lanka.",96bfc4_88ca2750572844c19262ac7993ed3700~mv2.jpg,Groceries ;Sri Lankan Products,,,3.19,,true,PERCENT,0.0,InStock,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200019,Product,Prince foods Kithul Jaggery Pure 350g,"Prince Foods Kithul Jaggery Pure is a natural, unrefined sweetener made from the sap of the Kithul palm tree, native to Sri Lanka. Known for its rich, deep flavor and golden-brown hue, this pure jaggery is carefully harvested and processed to retain its nutrients and authentic taste.",96bfc4_db24d3b22a1a4cecb7cb5e48a0e993f4~mv2.jpg,Groceries ;Sri Lankan Products,,,3.49,,true,PERCENT,0.0,OutOfStock,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200020,Product,Prince Foods King Coconut water 350ml,"Prince Foods King Coconut Water offers the pure, refreshing taste of natural coconut water straight from the King Coconut, a variety renowned for its naturally sweeter and more flavorful water.",96bfc4_1895a49ac85d432c97c1b3a6d7353e13~mv2.jpg,Groceries ;Sri Lankan Products,,,1.49,,true,PERCENT,0.0,InStock,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200021,Product,Prince Foods Mango Cubes in Pineapple 350g,"Prince Foods Mango Chunks offer the delightful taste of ripe, juicy mangoes, carefully preserved in syrup to maintain their natural sweetness and rich flavor.",96bfc4_99504223a78349d4ad9957a5caeca8de~mv2.png,Groceries ;Sri Lankan Products,,,1.49,,true,PERCENT,0.0,InStock,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200022,Product,Prince Foods Papaya Chunks 350g,"Prince Foods Papaya Chunks in Can bring the natural sweetness and vibrant flavor of ripe papaya right to your kitchen, conveniently packed in a can for year-round enjoyment.",96bfc4_b9cda2b0664443a080d369b4ff5b1f51~mv2.png,Groceries ;Sri Lankan Products,,,1.49,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200023,Product,Prince Foods Pineapple Chunks 350g,"Prince Foods Pineapple Chunks in Can offer the sweet, tangy, and refreshing taste of ripe pineapple, carefully packed in syrup to preserve its natural flavor and vibrant texture.",96bfc4_47ee640562b04281a176071f2cc16118~mv2.png,Groceries ;Sri Lankan Products,,,1.49,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200024,Product,Prince foods Virgin coconut oil 500ml,"Prince Foods Virgin Coconut Oil is a premium, cold-pressed oil made from the freshest, handpicked coconuts, carefully extracted to preserve the purest flavor and nutritional benefits.",96bfc4_ddd9de4097414d90a8200aba86a2987e~mv2.jpg,Groceries ;Sri Lankan Products,,,3.09,,true,PERCENT,0.0,OutOfStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-200025,Product,Prince foods Virgin coconut oil 1l,"Prince Foods Virgin Coconut Oil is a premium, cold-pressed oil made from the freshest, handpicked coconuts, carefully extracted to preserve the purest flavor and nutritional benefits.",96bfc4_fc6ceda3d551424eb75f28cc11b5b068~mv2.png,Groceries ;Sri Lankan Products,,,5.49,,true,PERCENT,0.0,OutOfStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-300000,Product,Prince Foods Black Halwa 500g,"Prince Foods Black Halwa is a rich and indulgent traditional dessert that brings together the deep, earthy sweetness of black jaggery with the smooth texture of a classic halwa.",96bfc4_1ace3bb0541140e19d8a6ed29f4d972e~mv2.jpg,Bakery;Cakes & Sweets Dry,,,1.99,,true,PERCENT,0.0,OutOfStock,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-300001,Product,Prince Foods Pineapple Halwa 500g,"Prince Foods Pineapple Halwa is a luscious, tropical dessert that combines the tangy sweetness of ripe pineapples with the rich, smooth texture of traditional halwa.",96bfc4_86d903562c0041c081a6b512b3f8a307~mv2.png,Bakery;Cakes & Sweets Dry,,,2.99,,true,PERCENT,0.0,InStock,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-300002,Product,Prince Foods Plum Cake 400g,"Prince Foods Plum Cake is a rich, decadent, and aromatic dessert that’s perfect for any celebration or festive occasion. Made with a blend of high-quality ingredients, this cake is packed with a delightful mix of plump, juicy dried fruits, nuts, and a hint of warming spices like cinnamon and nutmeg.",96bfc4_ac64c83b06be4697a7ef33166066ef89~mv2.png,Bakery;Cakes & Sweets Dry,,,3.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-300003,Product,Prince Foods Plum Cake 800g,"Prince Foods Plum Cake is a rich, decadent, and aromatic dessert that’s perfect for any celebration or festive occasion. Made with a blend of high-quality ingredients, this cake is packed with a delightful mix of plump, juicy dried fruits, nuts, and a hint of warming spices like cinnamon and nutmeg.",96bfc4_3383f3b679564b7d835ebcff4a2dc26d~mv2.jpg,Bakery;Cakes & Sweets Dry,,,4.99,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
